author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Amazon Customer,/gp/profile/amzn1.account.AFRQUT2HFUSPBDY7XPZQVP35IVCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Solid sound with awesome features,4,Verified Purchase,Style: New,"Recently purchased this bad boy and my choice was between this and the Bose unit ($300). I listened to both devices and I believe you get the most bang for your buck with the Megaboom. The sound is solid. There is a slight break up in clarity if you max it out. I use the phone app to adjust the equalizer to ""neutral"" and that helps out clean up the sound. The unit is built to withstand shock and water. Something that was key to my purchase. I have yet to take it to the beach but am not worried about the sand since it is waterproof. The phone app is really cool and is easy to use. Integration with Alexa is convenient, easy and cool. If you're debating between this and the Megablast, I'd go with the Megaboom as I've heard the increase in volume isn't worth the loss of features that the Megaboom offers.",B00TXBOWVA,/gp/customer-reviews/R2LR6KU13YQGPN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"July 30, 2018",3
Louis R.,/gp/profile/amzn1.account.AGULQ5ZIR4UJCG4AB5JQYDOGVWDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,This is the junk after couple of months doesn't work ...,1,Verified Purchase,Style: New,This is the junk after couple of months doesn't work or take a charge. Ongoing issues Lookout YouTube reviews and this is a big problem with these devices.,B00TXBOWVA,/gp/customer-reviews/R1EDQMWD7KES6R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"December 7, 2017",7
Amazon Customer,/gp/profile/amzn1.account.AGJCHE2KIDRZBX4BZLYOMSW7Y56Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,The sound via Bluetooth is Terrible after just over a year,1,Verified Purchase,Style: New,"I loved this when I bought it just over a year ago, but guess what? It's already malfunctioning. That's right. Unfortunately, for whatever reason the bluetooth doesn't work any more. Most of the time I can connect my laptop to this device via bluetooth, but sometimes I cannot. I've never been able to connect it to my iPod Touch via bluetooth, though. And recently the sound is terrible when I connect via bluetooth. The only way I can get decent sound now is to plug it in with a cable (not provided). That pretty much sucks because one of the big draws and reasons I got this is because it's BLUETOOTH.I need to look at the warranty and see if I can trade it in, maybe it's just a fluke. I hope so, because I was into this portable BLUETOOTH speaker when it was working properly.Ho hum.",B00TXBOWVA,/gp/customer-reviews/R1IZVWOUXACDOF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"November 14, 2017",4
J. Voigt,/gp/profile/amzn1.account.AEI4STR2U7MDVN2ZDZAYRKNQIPCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Like a Portable Big Speaker, Very Recommended!!",5,Verified Purchase,Style: New,"I absolutely enjoy using this speaker of any bluetooth really anything i've had over the years.  I used to have a boombox when i was younger, then various systems, bookshelf speakers when i was overseas and in dorms to keep things small.  But honestly, i just like how small and simple and good performing this speaker is.* I've never had connection problems with either an iphone or samsung note, nor the tablets or laptop - with or without the app (i will say the oldest one could not support the newer bluetooth format, but it was like a second generation tablet long before thwy were even a thing).* Long Battery Life I felt, but it throws a fit and will not play until a minimum charge is put on to reconnect and play while charging - that is a small bit annoying.*Simple buttons.  Volume buttons works great and don't accidentally get pushed really ever.It's tough and doesn't seem to mar or scratch easily.  I mean it really seems to take a use well.* The charge cable port will irritate you - and requires a slim headed cable.  They include this irridescent bright yellow cable i didn't care for that does fit though.  And it's an absolutely non-subtle unlike the speaker which didn't make any sense.  So that is a bit annoying,  ut you can shave the sides of any cable with a knife and make it work.* Battery life lasts a long time for the amount of volume i felt.",B00TXBOWVA,/gp/customer-reviews/R3H5WEXSITJY8G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"March 10, 2019",
MP,/gp/profile/amzn1.account.AEEKW44MVTQJP44L43FFQETWDNBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,App does not work properly with iPhones,2,Verified Purchase,Style: New,"The quality of the sound is quite good.  However, the volume falls to or close to ""zero"" with each new song. When I first received it, I thought that there was something about the software that I did. not understand.  I called customer service and they couldn't help me, so they suggested that I return it for a replacement.  I did this, and they replaced it, but the same thing happened.  I have gone online to try to understand the problem, and I have noted that many, many people have reported the same software problem for the iPhone.  The app has said -- every time I have opened it for the past several months -- that it is being upgraded, but nothing has changed.  I should have returned it again, but I got distracted  by life!  I cannot recommend this for anyone who has an iPhone.",B00TXBOWVA,/gp/customer-reviews/R1SQPV5TEUK0ND/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"December 11, 2018",One
Shayne S.,/gp/profile/amzn1.account.AFTYHW7ATAAFEJUZ7WVHY7JLDALQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,You will not regret buying this!,5,Verified Purchase,Style: New,"I LOVE this speaker! I’ve had a Bose soundlink since the first model came out and decided to try this out due to longer battery life, water resistant material, and durability (I’m outdoors a lot) and couldent be happier that I did. It’s not as loud as the JBL or crystal clear as the Bose but will last longer and withstand the elements.  The 360 clarity on this is amazing and fills a room with high quality sound. I can listen to both podcasts and music without having to adjust the levels and overall it’s very versatile. If you listen to it on full volume the battery is shorter then stated but that’s to be expected. I can bring this outside or on camping trips without worry of damage and has added volumes to many a night. Love this product and will be purchasing their smaller version as well.",B00TXBOWVA,/gp/customer-reviews/R3RG7EJ14BW193/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"October 17, 2018",One
Vulture,/gp/profile/amzn1.account.AHE7CM5IK2U3MO2YGJ6WHOKNLU7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Funny story.,5,Verified Purchase,Style: New,"Purchased this to replace a failed bluetooth speaker from another company. Funny story...I set it up in under a minute, downloading the app to my phone. Loaded up Pandora and stepped into the shower. I had the volume set to max and it just wasn't very loud. Well, next song came on and I guess it had to equalize or something because it came out SO LOUD the bathroom was almost shaking. Dog ran into the bedroom and hid under the bed. The sound didn't distort at all and had great bass, clear mids and highs. Now after a couple days of use, the battery lasts a long time and I just love the way this thing sounds. Can't wait to take it out on the canoe and backpacking.",B00TXBOWVA,/gp/customer-reviews/R2REV20VQHMJ1U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"July 8, 2016",5
CKamerin,/gp/profile/amzn1.account.AFWJH36K3CKZSVLHIZHXXKD3CMRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Long Battery life not as loud as one might hope.,4,Verified Purchase,Style: New,"Compared to other comparably sized speakers I would say that this is of a higher quality build, externally, and the battery life is decent but not very close to advertised. I was able to play full volume for about 5 hours before it died. Since it isn't as loud as I had hoped, I had to play full volume to get loud enough music for the group of 7 we had around the pool.I have not tested the waterproof capabilities of the device yet (as I see no reason to throw it in the pool just to see) but I would say that it is a decent speaker. Sound quality is good. It has impressive bass considering its size. The connectivity is solid and I had no problem staying connected even with some distance from the speaker.For those looking for a durable speaker I imagine this will fit the bill. If you play at lower volumes I could see it lasting a long time however will could you throw a party with this speaker? Probably not. Maybe with 10-20 of them.. Then again I'm used to large PA speakers at parties/events and may be more deaf than your average listener!",B00TXBOWVA,/gp/customer-reviews/R20UE90CVXDDDW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"September 11, 2018",One
Garth,/gp/profile/amzn1.account.AG4CQXMBIIX3O6M5GPCQOIWUG3MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great speaker,5,Verified Purchase,Style: New,"I was skeptical at first as I had not owned a UE speaker prior, but wow, I'm a believer.  Luckily, I was able to compare this to others (JBL, etc...) at a Best Buy first and the sound quality and dB levels were sellers.  Great sound, super bluetooth range, battery life is at least 8+hrs for me (haven't needed longer than that).  The sound quality is fantastic, even at high volumes.  The tested JBL Charge and Extreme seemed to get static and lose base at high volumes.  Haven't tried linking them but the app is also nice to upgrade the firmware.  Not available on other options.",B00TXBOWVA,/gp/customer-reviews/R1FOU51YE4FGNS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"September 13, 2018",One
Psublime,/gp/profile/amzn1.account.AH35BEY77PTQ2NXRVFZP5UCVQ7VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazing,5,Verified Purchase,Style: New,"It sounds great alone, but pair it with another Megaboom and put them into stereo mode, and you have a next level bluetooth system. Not only does will your setup sound amazing, but you can take it ANYWHERE, like kayaking down the river, or to work at your construction job. The battery life is insane for a bluetooth speaker, as I get 20 hours + with moderate volume. Just don't turn the volume on the speaker all the way up or it will drain so fast your head will spin. I traded in one of my home systems for a pair of these and it was the best decision ever. Having a party in your campground after hiking miles into the wilderness is quite something.",B00TXBOWVA,/gp/customer-reviews/R37Z33JLX9NAKY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"January 10, 2019",
Jacob Kemp,/gp/profile/amzn1.account.AGIX2T6FOETNF27A4EFGCLPKGNJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Just do it!,5,Verified Purchase,Style: New,"This is an amazing speaker! Other reviewers are correct in that it doesn't have huge bass, but it doesn't need it. Is so much clearer in the mids and highs and literally fills the entire house or outdoor area with such clean beats its almost unbelievable. And honestly it has plenty of bass, its just not that overwhelming, I promise you won't be disappointed! Battery life is literally forever, someone claimed 55 hrs at 33 percent volume, and the bluetooth range is rated at 100 feet, but i tested it outdoors, which is usually way worse, and it was probably 150 feet, again unbelievable. It's great/ even better at high volume and the 360 degree sound is no bullshit either. The sound is so enjoyable i ditched my $500 soundbar and just use this this little monster for all my listening pleasures. Just buy it, you'll love it!",B00TXBOWVA,/gp/customer-reviews/R4GCG553X2RS3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"August 26, 2018",One
Me,/gp/profile/amzn1.account.AEMSQGF6WCEZG43GDJRCRB3F5BNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Recommended, but watch the price.",5,Verified Purchase,Style: New,"I just got this yesterday and charged it up. It was very easy to unpack, charge and connect to my iPhone.  Worked flawlessly.  The sound is quite amazing for the sound of the device.  I would recommend it.The only knock I have on this purchase is that it was $250 one day and $299 the next. WTF Amazon?  Prices shouldn't jump like that between the time you put something in your cart until the time you check out.  I really wanted something like this, so I got it anyway, but I think $299 is a little overpriced.",B00TXBOWVA,/gp/customer-reviews/R1EA8KIYXF76DV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"July 15, 2016",3
Lance K.,/gp/profile/amzn1.account.AGO47QAV5QFKLR577CR56ABWBZHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,UE MegaBoom vs JBL Charge 3,4,Verified Purchase,Style: New,"Good sound, clear, and nice & loud.  Similar in size to the JBL Charge 3, and sound is almost up to par with the JBL...but in my opinion the JBL has a much more all around sound.  Even with adjustments made to the UE equalizer, the JBL still produced a fuller sound.  Don't get me wrong, if I happened to lose this one, I would buy another one in a heartbeat.  The JBL Charge 3 is a better sounding speaker, but the exposed woofers on the ends make it a bit fragile for an outdoor speaker.  The UE MegaBoom on the other hand, looks and feels solid.",B00TXBOWVA,/gp/customer-reviews/R1O9TEB2HICMTS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"March 20, 2019",One
Peter Lafreniere,/gp/profile/amzn1.account.AHWOU5FYAY4HHCQAAHMSNR63EXIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Do not buy from this company.,1,Verified Purchase,Style: New,My speaker stopped working within a week and would only stay powered up when plugged in. My major qualm is with the seller of this item. After following their detailed return instructions and paying to send the item back to them they failed to process my return. I attempted contacting them on four separate occasions and received complete radio silence. I then turned to amazon to help me out with an A to Z claim. They turned me down with the explanation that my claim did not fall under the criteria of the A to Z coverage. I ended up having to file a claim with my credit card company. I am currently out the shipping cost of the speaker back to Liquid Deals and the points credit on my amazon account that I used to pay for a portion of this purchase.,B00TXBOWVA,/gp/customer-reviews/R2OLDVWZQ9DWEE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"January 6, 2019",One
Jill M.,/gp/profile/amzn1.account.AFFVK3YGTALFVJGSYITF5R76XPVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,One Star,1,Verified Purchase,Style: New,Product stopped working after 4 months...no warranty support and no response from UE mega Boom support.  Junk.,B00TXBOWVA,/gp/customer-reviews/R19SB4X9VP0YK3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"December 2, 2017",4
Maximize,/gp/profile/amzn1.account.AGYI2YRCYJPCPF6MXMHTURDPIQGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I bought 2 of them for $600 before,4,Verified Purchase,Style: New,I had two 600 dollar lava red megabooms bought brand new from best buy and one had a 20 percent missing battery but it was fine to me i traded them after a year to upgrade to the new megaboom 3s and they are absolutely not as good compared to the originals and so I waisted my 600 dollars on speakers that sounded like the bass threw up from the same company i looked for awhile and seen this sparkdeal megaboom on Amazon and looked at all the bad reviews and bought 2 from what I just received today using them for 12 hours i know these are megabooms and are new speakers never used but the reason its missing that gold star is it had a little white dirt on my speakers torn packaging and a vary vary vary small amount of loose threads are cut on one piece of  The woven fabric ( it looked like a piece of dust )  the aux waterproof door flap was actually lifted open i just had to close it and the batteries need to be charged for 7 hours to complete the new speaker charge otherwise it can act like a older battery but now that you know please believe me it’s worth the money even if the batteries go bad they are supposed to be able to be replaced if needed nothing is wrong with them i got a good deal because of  Amazon and sparkdeals and im extremely happy i have my old megabooms back i hope  you enjoy your megabooms guys,B00TXBOWVA,/gp/customer-reviews/R6FAXJ4CPNJW8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"March 29, 2019",
Natalie,/gp/profile/amzn1.account.AH3ONV2OU25CBI3XAJTQOGCC6PZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... some reason my speaker came covered in scratches and dirty and dusty,1,Verified Purchase,Style: New,For some reason my speaker came covered in scratches and dirty and dusty. I guess somebody else returned it after using it because it was definitely used in a little upset I spent $200 on this speaker for a brand new one and got a used one what a hassle,B00TXBOWVA,/gp/customer-reviews/R1034QZR5UCTW9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"February 9, 2018",3
LEENER126300,/gp/profile/amzn1.account.AHMDUDLCSV4KFXZD7XKRLSZCACJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Very good sound. One glitch though,4,Verified Purchase,Style: New,"Super good sound. I us  it for my out door yoga class and the sound carries for a quarter mile. The only problem is that if I pause my iPod for more than five minutes, the speaker turns off and I have to turn it back on. Not a good thing if I'm teaching in a studio and I want to use the music to wake the students out of relaxation. I say this because when you turn the speaker on it makes a drum roll sound. Not relaxing at all!",B00TXBOWVA,/gp/customer-reviews/R3R0DRK3GVBPR0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"February 4, 2018",One
Daniel M,/gp/profile/amzn1.account.AGP3FKVUQE3OTFKH6WBOSEA4F5SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Durable and sounds BIG,5,Verified Purchase,Style: New,"Long battery life, adjustable EQ with UE app for different sound settings which is great for different venues or environments.Update September 5, 2018: this speaker is tough and durable and still sounds great.  Tbh, I really only use on my bike rides.  I use 3 Velcro straps to secure to top tube and let me tell you I don’t take it easy on the thing.  It has accompanied me over thousands of miles, over all types of road conditions, and in ALL types of weather.  Granted I use a case.  It is indispensable and very valuable as I spend hours on a bike.  The app works great too.  I blue toothed 2 UE Megaboom and 1 UE Boom using app.  Talk about a wall of sound on the trail!  5 stars!",B00TXBOWVA,/gp/customer-reviews/R21T7BPE6F3WP2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"June 12, 2017",One
Amazon Customer,/gp/profile/amzn1.account.AGK72QTA5VGMHQFZSNWLXWXWCPVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Great Speaker! Great bass, treble and great experience overall.",5,Verified Purchase,Style: New,"The speakers are great. Tested them against several other speakers and they performed exceptionally well. The speakers are fairly loud. I also bought the UE Boom 2 and they are also great. The UE Megaboom off course is much louder and also packs a harder punch. I was almost blown away by how good it sounded and how easy it was to set up(if you can even call it that). The bass was excellent, treble was good too. There is just a small distortion at the max volume but nothing that is too important. Overall, a great buy and one I would recommend especially if it is on sale. UE MEGABOOM Charcoal Black Wireless Mobile Bluetooth Speaker (Waterproof and Shockproof)UE MEGABOOM Charcoal Black Wireless Mobile Bluetooth Speaker (Waterproof and Shockproof)",B00TXBOWVA,/gp/customer-reviews/RY743NI78BGHK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"January 17, 2018",One
David C. Ayer,/gp/profile/amzn1.account.AG2XXZCWBHH3LOMDHYFFTK57IZKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Disappointing,2,Verified Purchase,Style: New,"I bought the Ultimate Ears Megaboom based on good overall reviews and price.  I didn't care that it was an older model as the updated version had no additional features I cared about.  The Megaboom sounds okay for what it is.  I didn't expect to be amazed, so I wasn't disappointed with sound quality.  What was disappointing was the unit's inability to hold a charge.  Unless it was plugged into a charger, it wouldn't stay on for more than a few seconds.  Not terribly useful.  I've returned the unit and am now looking for a replacement.I found the control and connection locations to be inconvenient.  The Android app was completely useless.  It wouldn't even turn the unit on.",B00TXBOWVA,/gp/customer-reviews/R23KL9J94CWCT7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"April 29, 2019",
AmaMom,/gp/profile/amzn1.account.AH67U4HZRDUNKA3KEXPAKVQ3LJUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Nothing but awesome!,5,Verified Purchase,Style: New,"This is the coolest bluetooth speaker.  I got this for my Son for christmas.  It fits nicely in a kayak cupholder and has really long battery life.  Don't forget to download the app.  I even pranked my son.  Because you can have more than one device hooked up, I kept changing my son's station from 2 rooms away.  I am super excited to get another one so I can use them in stereo mode.  This has an awesome bass sound too.  The packaging is pretty slick with a funky color charger and everything.  It was the hit of Christmas.",B00TXBOWVA,/gp/customer-reviews/R19CYEQ0KIN3WK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00TXBOWVA,"September 4, 2016",2
