author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Thomas T. Dobrucky,/gp/profile/amzn1.account.AEEHKNYSIGHZTIELYC2Z7SBF4QXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Prime Echo member,5,Verified Purchase,Service plan term: 2 year,great protection for so little cost,B01IQEIZ5S,/gp/customer-reviews/R3T8RUPZ2ZOIA5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 1, 2018",2
piercing elf,/gp/profile/amzn1.account.AHDXTZ2IX5ONECBBEBBKCCLQD3AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Small Price To Pay For Peace of Mind,5,Verified Purchase,Service plan term: 2 year,9 out of 10 times I don't bother getting any type of warranty for electronics since most of the time it's a rip off or just not worth it. But this was a small price to pay for peace of mind.,B01IQEIZ5S,/gp/customer-reviews/R24JAUC0N4KHP9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"October 6, 2018",
crumesmac,/gp/profile/amzn1.account.AEPRGUWEBCGACA4NIKZAKYPFSFXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Square Trade is a must!,5,Verified Purchase,Service plan term: 3 year,"We love Square Trade warrantied! Prices are always great and so is the coverage. We purchase them with everything we can! We've always had positive experiences when we have had to  use the warranty! For us, Square Trade is a must.",B01IQEIZ5S,/gp/customer-reviews/RIGK8FYE7KEEO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"October 1, 2018",
Mark,/gp/profile/amzn1.account.AEGUZFPRL4FVAEIJKIJYTRK5HSKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Great protection for my Echo,B01IQEIZ5S,/gp/customer-reviews/R6J3GYG70DCLB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 5, 2018",2
Sadie A.,/gp/profile/amzn1.account.AG5WU4CQJL4PUANFOYJRC46WADCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Worth the $$,5,Verified Purchase,Service plan term: 2 year,Don’t need this yet but I love the assurance!,B01IQEIZ5S,/gp/customer-reviews/R2HWLAU2Y6RAUG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"August 3, 2018",One
T. Thompson,/gp/profile/amzn1.account.AHECXJNFXXXKIWV2J2KJIBWHYZ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Peace of mind,5,Verified Purchase,Service plan term: 3 year,We always purchase protection plans  for our electronics and power tools.These protection plans are reasonably priced and have more than paid for themselves.,B01IQEIZ5S,/gp/customer-reviews/RI15PNUCV9TQC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"October 23, 2018",
Oma,/gp/profile/amzn1.account.AF47XQSP4VDAJH7PNIWMAEQLTRBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 1 year,Haven't used this. Hope I don't have to ever!,B01IQEIZ5S,/gp/customer-reviews/R9RI7I4RT63O4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 17, 2018",2
Bettyboop,/gp/profile/amzn1.account.AGUSM5MVZN2AKYLIRZCUOYZP6KNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I love it,5,Verified Purchase,Service plan term: 2 year,It was great I had a problem with someone of mine after about a year and they replaced it with no problem,B01IQEIZ5S,/gp/customer-reviews/R2B9JUMU5Q6P2M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 28, 2019",
Amazon Customer,/gp/profile/amzn1.account.AGS4USTRZUEZCWQY6QK4OQCGEKUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Just as advertised!,B01IQEIZ5S,/gp/customer-reviews/R10NWV2JMQEELA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 11, 2018",One
Bonnie H.,/gp/profile/amzn1.account.AGXUHDVX3OG5ASP657QT4ZUBQI7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Protection!,B01IQEIZ5S,/gp/customer-reviews/R369VX8KVL9AOI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 10, 2018",2
Ray Houde,/gp/profile/amzn1.account.AFCVE4RWR4HGPH52BUKU2YV23TVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,Just in case it is needed.,B01IQEIZ5S,/gp/customer-reviews/RDHCQDS2FATL6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 28, 2018",2
USAMPS,/gp/profile/amzn1.account.AHVEL2N2AXQLABMIVCGMT573U6YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,excellent coverage.,5,Verified Purchase,Service plan term: 2 year,"Just in case, excellent coverage.",B01IQEIZ5S,/gp/customer-reviews/RVDNRQO3Z852O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 11, 2017",One
Vegas101,/gp/profile/amzn1.account.AEDLXMX6VDIQYDPPZP4L4X5QJAAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Good insurance,5,Verified Purchase,Service plan term: 3 year,"Hopefully, won’t have to use it but it’s always better to be safe than sorry.",B01IQEIZ5S,/gp/customer-reviews/R2VOMYASG5C0TQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 24, 2019",
mjosephsr,/gp/profile/amzn1.account.AHOU4YXGNCTE7ZWYN7JON7DGPMRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,havent needed to use it yet but I'm sure if ...,4,Verified Purchase,Service plan term: 2 year,havent needed to use it yet but I'm sure if or when the time comes I'll be glade I bought it.,B01IQEIZ5S,/gp/customer-reviews/RWUI8UDL89HYP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"July 26, 2018",
Jaucy,/gp/profile/amzn1.account.AH2LSO7NJEAG732PTDN3EICIG6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Awesomeness,5,Verified Purchase,Service plan term: 3 year,"It's a warranty it does its job I don't know what else to say, quality stuff.",B01IQEIZ5S,/gp/customer-reviews/R16P98MC83XFLJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 14, 2019",
christina pipkin,/gp/profile/amzn1.account.AG6RD7KHBT5QIYINGPHC34EY5LNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Never used it,5,Verified Purchase,Service plan term: 2 year,Never used it. But it's nice to know it's there if I need it.,B01IQEIZ5S,/gp/customer-reviews/R310YZ1HUM8MNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 30, 2018",
Deanna Self,/gp/profile/amzn1.account.AHQRZONB4QTYCK4LSN345AVTUCUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,I just think it was a good purchase.,B01IQEIZ5S,/gp/customer-reviews/R2O8SXW6OF07O8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 22, 2018",2
Bonnie G. Mingua,/gp/profile/amzn1.account.AHGCNZU3GLNAG3Q6GA6M3B23VIMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,good,B01IQEIZ5S,/gp/customer-reviews/R2F5ULOXJXNUNM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 29, 2018",One
Heather K.,/gp/profile/amzn1.account.AFCO7WSZC3GBBKTIZ65LLNE2QENA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,its a protection plan....,B01IQEIZ5S,/gp/customer-reviews/R29KTQ5AGFEXXE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 21, 2018",One
Stephanie Raver,/gp/profile/amzn1.account.AFOKTBRAPFTIGWCHILJWTKTZ6WVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,but it's nice knowing it's there in the event something happens to ...,5,Verified Purchase,Service plan term: 2 year,"I haven't had to use this yet, but it's nice knowing it's there in the event something happens to it.",B01IQEIZ5S,/gp/customer-reviews/R31Z3RBVH0JPVY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"June 13, 2018",One
Sharon Plover,/gp/profile/amzn1.account.AGTLEVRB57KC3RHAJXRNVKRJLI6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Peace of Mind,5,Verified Purchase,Service plan term: 2 year,Having a 2 year protection plan on the pressure washer I purchased gives me peace of mind.,B01IQEIZ5S,/gp/customer-reviews/RI7PLABHSY1PX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"May 17, 2018",One
LYS257,/gp/profile/amzn1.account.AGBA76RSIJIRP4UWPG4K5TXAQLUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great,5,Verified Purchase,Service plan term: 1 year,Great protection,B01IQEIZ5S,/gp/customer-reviews/R3PU7PT5JKZLM3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 27, 2019",
JEANNE,/gp/profile/amzn1.account.AGSTCW7IFJHBEU6BDMLG3L4MZDFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Good company,5,Verified Purchase,Service plan term: 3 year,We rely on Squaretrade.,B01IQEIZ5S,/gp/customer-reviews/RMFW244RRRMT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 23, 2019",
Brian Pector,/gp/profile/amzn1.account.AFFKZV67HEJKFEQ7H7X6KPCQAAQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 3 year,Ok,B01IQEIZ5S,/gp/customer-reviews/R3KPJROV0H60F8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 26, 2018",One
Amazon Customer,/gp/profile/amzn1.account.AFB5PUTQI57VFC6EQEA7MAWCDOQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Pretty economical and great customer service support,5,Verified Purchase,Service plan term: 2 year,Must have. Pretty economical and great customer service support.,B01IQEIZ5S,/gp/customer-reviews/R24U3GK1WBQ6A4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 7, 2018",One
David Useforge,/gp/profile/amzn1.account.AFJ6AVXROVOKBBLWVJXAT2KATTUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Good,5,Verified Purchase,Service plan term: 3 year,Good,B01IQEIZ5S,/gp/customer-reviews/R1T8XRS3E7ITK9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 31, 2019",
ARTHUR EDWARDS,/gp/profile/amzn1.account.AE46X3VDCTDJTMT2D6V5R7ALG4WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Thanks,5,Verified Purchase,Service plan term: 3 year,Thanks,B01IQEIZ5S,/gp/customer-reviews/R43MYNEZTVLQT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 1, 2019",
Amazon Customer,/gp/profile/amzn1.account.AHOVFWPCPK3PJ4ABJWOR2HWJ4QOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,useful,B01IQEIZ5S,/gp/customer-reviews/R1LTUXK2GKXR5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"July 18, 2018",
Amazon Customer,/gp/profile/amzn1.account.AEH42BWIZEWMMFDNW7IHGJ4KLB3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Glad to have it hope don’t have to use it,5,Verified Purchase,Service plan term: 3 year,Thank you,B01IQEIZ5S,/gp/customer-reviews/RLPGMV4XCWZ80/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 10, 2018",
Ella  Michael,/gp/profile/amzn1.account.AF2RRIPWZN7CC3GVQBLNND3QVWAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Got this echo and warranty for grandkids, good to know if something happens can get it repaired.",5,Verified Purchase,Service plan term: 2 year,"Just got this plan, haven’t used it yet, but sounded like good deal.",B01IQEIZ5S,/gp/customer-reviews/R1BG8LJJRIW03O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 5, 2018",One
Debra A. Welch,/gp/profile/amzn1.account.AGE57TX3URCAJFPXBSVZ5AN7VESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Always good to have a warranty,B01IQEIZ5S,/gp/customer-reviews/RL38S4EB7BMHH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 10, 2018",One
Amazon Customer,/gp/profile/amzn1.account.AEIUJO2JV6EP5U6LOI43I4YSFZXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Great product. works great,B01IQEIZ5S,/gp/customer-reviews/REMZNKRN3KMYW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"August 1, 2018",
Willie B. Mays,/gp/profile/amzn1.account.AG62XS6K6R6MALRHN4FFMSWREFYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Great Job,B01IQEIZ5S,/gp/customer-reviews/R3163Y82G2P36Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 13, 2018",One
Marina Kitrell,/gp/profile/amzn1.account.AGGFVJ2QKHMDTPQ4Y4FCXGYBCSSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Love to talk to my Alexa first thing in the morning.,5,Verified Purchase,Service plan term: 3 year,Protecting my echo 😊,B01IQEIZ5S,/gp/customer-reviews/R17DJ1ZYXV4TBP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 7, 2019",
Joseph J.,/gp/profile/amzn1.account.AHZZCOVOPX7F7E35DOKFSVIZOD5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great product,5,Verified Purchase,Service plan term: 2 year,Great product great seller,B01IQEIZ5S,/gp/customer-reviews/R10M2NKHM8EWKL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"December 10, 2018",
Stella Snider,/gp/profile/amzn1.account.AGSCWYHMBW7JQEPYDF2MGL57PWCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,This protects for three years Echo.,5,Verified Purchase,Service plan term: 3 year,Use to protect my Echo for any accident.,B01IQEIZ5S,/gp/customer-reviews/R3ITZ45UW9O6J5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 26, 2019",
Robert Weir,/gp/profile/amzn1.account.AEP26YT5FSSKNQSQLXZZM2LUEHXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,It is the best.,5,Verified Purchase,Service plan term: 2 year,I have not had to use it.,B01IQEIZ5S,/gp/customer-reviews/R2F8SIXEA7JFUJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"October 6, 2018",
Sally Sue,/gp/profile/amzn1.account.AHJPYOCKE2SOUUW34VH2MKMGEFWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Hope I don't need it but it is great to have.,B01IQEIZ5S,/gp/customer-reviews/R1J2KXTV8B9P4X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 5, 2018",One
Kay E Boyle,/gp/profile/amzn1.account.AE2CMPD27ADBV3HMRRH3D6ZWPE4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Quality,5,Verified Purchase,Service plan term: 2 year,Fine,B01IQEIZ5S,/gp/customer-reviews/R17ZVX7HIKDBA3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 30, 2019",
CFeather,/gp/profile/amzn1.account.AGBFUKADJ62VQC6OKNK5OU32OJQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,love it,B01IQEIZ5S,/gp/customer-reviews/R1FON70FI9ES96/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 10, 2018",One
AmazonQueen23,/gp/profile/amzn1.account.AHT2CGKQNW4CFQ2KEFURX3VGVBWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Echo,5,Verified Purchase,Service plan term: 2 year,Got to have insurance!,B01IQEIZ5S,/gp/customer-reviews/R3LN1Z5L33I6E2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 29, 2017",6
Amazon Customer,/gp/profile/amzn1.account.AGEBKBWLVNOWCKEA4CFPBO4KE7SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Great.,B01IQEIZ5S,/gp/customer-reviews/R1BJ36WP8ML9FR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 9, 2018",
Barbara Benedetto,/gp/profile/amzn1.account.AGY35GNIHEEQD54YGVUFIEOZQJQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AWESOME,5,Verified Purchase,Service plan term: 3 year,Luv my Alexa,B01IQEIZ5S,/gp/customer-reviews/R2N4WBYDE2VDHT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 19, 2019",
Laura M.,/gp/profile/amzn1.account.AHTA3RGCGRYLQDZ7SRACSQO5NMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Warranty,5,Verified Purchase,Service plan term: 1 year,Warranty,B01IQEIZ5S,/gp/customer-reviews/RC75KLS3VEQUG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 2, 2019",
STEVE MARTIN,/gp/profile/amzn1.account.AE6Y62QDALMJDVBPII2HDNKFKC5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Protecting,5,Verified Purchase,Service plan term: 3 year,Needs,B01IQEIZ5S,/gp/customer-reviews/RZ4JM2JN7AQGZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"February 16, 2019",
Pat T.,/gp/profile/amzn1.account.AF2WZVE4NX75Q37WULDMT2EFCDQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Service contract,5,Verified Purchase,Service plan term: 1 year,Service contract,B01IQEIZ5S,/gp/customer-reviews/R1R620WSBVCU7W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"January 20, 2019",
Amazon Customer,/gp/profile/amzn1.account.AFIPBG62SJE4374MDI5JYMCJGVFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Thanks,5,Verified Purchase,Service plan term: 3 year,Thanks,B01IQEIZ5S,/gp/customer-reviews/RBKMKNIHN977H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"October 18, 2018",
Linwood J.,/gp/profile/amzn1.account.AGEARGRMJYDL2UCQIL63DV77SGQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great.,5,Verified Purchase,Service plan term: 3 year,Good product insurance,B01IQEIZ5S,/gp/customer-reviews/R1M55KOSYC68OA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"April 28, 2019",
Charles  Kessler,/gp/profile/amzn1.account.AHONUJKH7EHE76R5TGRMMT2G4PTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,great buy,B01IQEIZ5S,/gp/customer-reviews/R2LJN0HN3RTDJZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"June 4, 2018",
Mac,/gp/profile/amzn1.account.AGCOBTO36KTXW5LIMZXWWDIW7GIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,Service plan term: 2 year,Hoid,B01IQEIZ5S,/gp/customer-reviews/RC7JH3217Z074/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 5, 2018",
Kris T,/gp/profile/amzn1.account.AHNBF5HTUXTAKIFATATSTIOBWXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,It's a warranty,5,Verified Purchase,Service plan term: 3 year,It's a warranty for my echo,B01IQEIZ5S,/gp/customer-reviews/R2F831OIO7FQFT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"November 26, 2018",
Sean Wigman,/gp/profile/amzn1.account.AH2GFXGJUVIEDYFBGM3EXOHSB2VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Better safe than sorry,5,Verified Purchase,Service plan term: 3 year,"Good to have, just in case",B01IQEIZ5S,/gp/customer-reviews/RR6NFOPZXAU4V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01IQEIZ5S,"March 5, 2019",
