author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Eclectic company,/gp/profile/amzn1.account.AFYYFGDKM2JVFZFOX6ABN4TWNSGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Pretty good e-reader.,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: Without Special OffersColor: BlackOption: Without Kindle Unlimited,"This is my third Kindle. The first was an early version I got in '09. The second was a Paperwhite I got in '13. Now this one. Neither of my old Kindles died, I just got new ones when they were 4-5 years old.Battery life seems to be about the same as my old Paperwhite so far. Of course, I don't use the Bluetooth and Audible features, so if you do, ymmv.It has a slight delay when waking up which I am not used to. It's only 2 seconds or so, but worth noting. It's also worth noting that during that ""waking up"" period the light is at a bright setting them reverts to your brightness setting. If you're walking up your Kindle in a dark room, be prepared.Page turns happen much more quickly on this Paperwhite than my old one, which is nice.The screen is much smoother and glossier than my old Paperwhite. This provides more chance for fingerprints. The fingerprints aren't much of an issue if you read in a dark room (which is what I usually do) but worth mentioning.I opted to go back to list view for my homepage instead of tile view as I have trouble reading the tiles in grayscale.This is a note on the software itself and not the device. I wish when a word was highlighted to bring up the definition, it would pop up with the same size text as the book I'm reading. I don't have terrible eyes, but I can't quite make out the print with such small printing.",B07CXG6C9W,/gp/customer-reviews/R2KZ3IT132WMGF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 7, 2019",
Christopher,/gp/profile/amzn1.account.AFTCZJN2IUW37DZSZTWI7CHL3L4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Semi Upgrade but loses many other features,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"First the pros:- waterproof- incredibly fast responding screen- Much easier to highlight words/passages- scrolling much faster and no hiccups- very lightweightNow the cons:- Yes, there is a slight glare as compared to the previous version- Unable to tap lower left hand corner to jump from page/time left in chapter/time left in book. You have to go through all the page settings to skip between and only one will be allowed on the main screen.- there now seems to be a 'waking up' stage after letting the device be inactive for a long period of time.- also the auto sleep/wake feature that was utilized by some Kindle covers no longer worksI must admit I'm really loving the fast responding screen.  And the amount of non-issues I have with the devices functions. THis seems to be the trade off to my cons.",B07CXG6C9W,/gp/customer-reviews/R191LIVRYZ2PHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 9, 2019",
Steve A,/gp/profile/amzn1.account.AHXVQZMBBNQFRRJW2KXQIYCWCBFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Disappointing,2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"This is NOT an upgrade from earlier paperwhites, in my opinion.  It is waterproof/resistant and plays audible books and has more storage.  But those improvements do not out weigh the downsides.  1) it takes awhile to wake up.  Kindles should just be ready to read, like a book.  Why is this worse?  2) Battery life is significantly worse than earlier models.  3) loading your library on the device is a hassle and puts everything in the wrong order.  4) Active content like sudoku is not supported.  5) the smooth, no edge screen is not necessarily better than the earlier one.  I'd rather keep my old kindle, have a longer battery life, play sudoku when I want to, find my books easily and not spend extra money for a disappointing product.  C'mon Amazon!  You can do better!",B07CXG6C9W,/gp/customer-reviews/R2W6J1V5R3UDKN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 24, 2019",
Greg K,/gp/profile/amzn1.account.AH74H7VDNPFUNDGUN62UF4EFGBTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Decent Kindle for the Price,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Overall, I'm satisfied with this Kindle.  However, there are two things I don't particularly care for. First, the power button is on the bottom edge of the unit.  That means that I have to take extra care to make sure that I put that end into the storage sleeve first when storing it whenever I'm not going to be using it for awhile.  Otherwise, I run the risk of inadvertently turning the unit on without knowing it and draining power.The second thing I don't care for is the fact that this unit no longer has the list view function for the library/collections.  Everything is now in grid view which means that it takes more work to determine how many books you have ""checked out"" under the Kindle Unlimited program.  That said, list view is available but only when adding books to a collection.",B07CXG6C9W,/gp/customer-reviews/RCGLYWU5GUL79/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"April 30, 2019",
JDF,/gp/profile/amzn1.account.AFZMRDBDRUYFPRP3NGF5MSCTQM7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"It is a lighted display, but there are plenty disappointing points",3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I wanted a lighted display, and this does the trick.  It works great.  I was hoping to have a ""page"" that showed me the title and author.  This Kindle does not.  I never know what I'm reading on a Kindle -- not like a book that shows you the title each time you pick it up.  This display will show you page (page 2 of 356 total) or time to a completed chapter (17 min to chapter end).  I'd like to see multiple stats, like how many pages left in the chapter and what page I'm on compared to the total number.  The absolute worst part is the on/off button.  It is on the bottom.  I drop it in my purse to take along -- and it turns on.  I set it on the treadmill to read and it turns on.  Sometimes you prop it up to read and it resets itself because the ""on"" button is pressed and held.  It is irritating.  I've learned to be careful, but definitely not ideal.",B07CXG6C9W,/gp/customer-reviews/R36N7GX7P5AMY1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 18, 2019",
D. Compton,/gp/profile/amzn1.account.AFLLMORBB5D6JYPIBLSRGE6TEK5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Pleasantly Surprised, Big Improvement.",5,Verified Purchase,Digital Storage Capacity: 8Offer Type: Without Special OffersColor: BlackOption: Without Kindle Unlimited,"I expected something horrible from all the bad reviews but I like it. Much more responsive than my go90 model 7th generation 2017 model.LighterQuickerHas the black background settingCharging cord works great (yes it's tight)The touch response is betterFast and easy automatic setupBattery lasts much longer than my older one. ( if you turn on airplane mode when you don't need your kindle to be downloading the battery lasts much longer)I don't do audio books so can't comment. But so far better,. The type could be crisper on the dark background is my only complaint. No updates were needed. Transfered my books over (about 600) in a minute or so. The few I downloaded went really quick, faster than my old kindle and I'm on VERY slow rural internet. I bought the no adds model, 8gig storage.",B07CXG6C9W,/gp/customer-reviews/RTFANK0YYGYC1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 20, 2019",
Alicia,/gp/profile/amzn1.account.AHEL3NDUJ6OUC4YLYPRUKZZ6AHTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Quality and features exactly as I expected.,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"Battery life of this updated model far exceeds that of another Paperwhite that I use.  The cover I purchased is attractive and fits like a second skin (don't think I'll ever be able to remove it).  This model (with cover) weighs 10.5 ounces, as compared to the 8.2 of my other Paperwhite.  The only feature missing (or I just haven't located it) is that it doesn't indicate the percentage of battery life remaining when ""settings"" is selected, as did previous models.  Bottom line:  the Amazon Kindle will continue to be my go-to reading device.",B07CXG6C9W,/gp/customer-reviews/R4S7QNNVG89C4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 7, 2019",One
Baturalp,/gp/profile/amzn1.account.AEIFTI3FBKXBA4BJZJOROWGEOYDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Noticeably slower than previous generations,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I regret upgrading to latest generation of Kindle Paperwhite. It’s noticeably slower than the previous generation. It takes 2-3 seconds to wake up the device. It was instant in the previous generation. They slightly changed the form factor so your case will not fit. The only positive thing is waterproof design.Unless you absolutely need a waterproof e-reader, do not upgrade your Kindle to the latest generation.",B07CXG6C9W,/gp/customer-reviews/R1JZA9V987GF6X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 13, 2019",3
Lennon Ruthardt,/gp/profile/amzn1.account.AERLJKFS3FUQL2IW67NT73ZQKKAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Better than i thought.,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"First i see alot of complaining about life. There are many things to consider. Brightness of lights, how long you use , wifi being on and downloading. Downloading will eat up life the fastest i have noticed which sounds right for anything. Right now my kindle is at 91% it has not been on charge in 3 days.  ive read, 3 to 5 hours each of those days and ive downloaded 2 books. I do not keep the screen to bright, i keep it at 4 bars. Which seems to be legit, i would say that if your kindle is doing way less than this, its possible a battery issue, you can easily get it returned and replaced if you notice this quick enough. I have always preferred books, but the kindle is less hassle and more tidy for sure. i do feel the kindle app on android is better organized in the library for sure. This would be all that i ask on the kindle. I have noticed that when i change the background to black instead of white, you may see some pinholes on brightness, most like for leds. I had to stop the black background as it gave me headaches. It was not for me. I also noticed the black background will drain the battery a little more, not much but it does.",B07CXG6C9W,/gp/customer-reviews/R2GDVQK367X1AJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 16, 2019",One
Gilles Mbo,/gp/profile/amzn1.account.AHLJU2DKEC5GHCAZTC6QTYR4WUZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Quite disappointed,2,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I have been reading books from my phone (Galaxy S7) for years now then decided that This device would be great since it it supposed to be work well with amazon books. I was greatly disappointed at the speed of this device. Turns pages VERY slowly...touch screen not working often and often had to just shut it off.After struggling with it about 2 weeks, I went back to my phone. And it is just sitting on my desk.My spouse uses it from time to time and she is not very interested in it.Also I strongly dislike the advertisement that is constantly on when device not use... Featured books have nothing to do with my type of reading. They are like night and day, the books advertised and the books I read.I know other people like their devices but this really did not work for me.",B07CXG6C9W,/gp/customer-reviews/R2D4G1W46O2O93/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 13, 2019",
Paul Hathcox,/gp/profile/amzn1.account.AFLRHT6FMLHZ5YR7WZI6QQIDM3FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I love my new Kindle Paperwhite,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I love the added space for books.I like that the Kindle is now waterproof so I don't have to worry as much about spills if I've put my Kindle down somewhere near me (after all, we can't read 24/7 right?).I like the new flush screen now (No places for dust or debris to build up like they could on the older models).I didn't think I would like having to use Bluetooth for audiobooks but I'm getting used to it.I would still like longer battery life (I read a LOT each day and audiobooks can also drain the battery too over a period of time) but if that's not possible with current battery technology then if it could charge faster (like some smartphones do) then that would be great too.The Kindle logo at the bottom seems to bother some users but I don't find that it distracts me.This was a great purchase.",B07CXG6C9W,/gp/customer-reviews/R1A3LAC9ESJZQA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 16, 2019",
Susanne Barrett,/gp/profile/amzn1.account.AFSKANTUXQGISRVLSYQLH2RVY6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Love it!!,5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"As I soak in a jacuzzi every night before bed as water therapy is part of my wellness routine, I am thrilled to now feel safe using my Kindle for reading instead of a library book. I have had to replace three library books over the years for nodding off and dropping them in the water! Now having a waterproof Kindle takes away all of the fear (and the expense!) of dropping a book!In addition, I had maxed out my first-gen Paperwhite's memory over and over; the amount of material in the Cloud was much higher than what was saved in my Kindle. We bought the one with the extended memory, and I love it!!The only drawback to this Kindle is that it's much more ""touchy"" than my first-gen Paperwhite, and I'm constantly turning back several pages when I inadvertently brush against the left side of the Kindle. Otherwise, it's awesome, and I love it!!",B07CXG6C9W,/gp/customer-reviews/R1FFKNA55S2TIO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 16, 2019",
J. Ostermiller,/gp/profile/amzn1.account.AEMRIOCAYIKGLBSA77AGBMOXSJSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"If you are an old Kindle Paperwhite owner, expect to be pleasantly surprised.",5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I had 4 or 5 year old Kindle Paperwhite that I used daily, reading over 250 titles.  During that time I began to notice a gradual sluggishness and slowdown of performance, typical with aging electronic devices.  So when Amazon offered a 25% trade-in discount along with a $25 gift card for a new Kindle, with more memory, newer longer lasting battery, and waterproofing, I thought ""Why Not?""  Like other users, I checked out the reviews first, I and could not understand the snipping about battery life issues, system slowness issues, screen contrast problems, and a sensitive on-off button.  Undeterred I returned my old Kindle by UPS, and within a couple of weeks the new Kindle arrived, along with a new Amazon fabric cover that I'd ordered.I'm very pleased to report that this is by far the best Kindle Paperwhite yet.  The new software took a couple of days to get used to, as the menus for accessing all the features and adjustments are different.  There is plenty of battery life, in fact more than my old Kindle.  I read several hours a day and have yet to go below 50% in a week's time.  It's nothing to plug it in at night as I do my cell phone when needed.  The on-off button at the base of the Kindle is not as sensitive as reported by some.  The Kindle reacts immediately when the case is opened.  It even tells you when it is waking up from a deep sleep state, and lets you know when to swipe to unlock the device.  Amazon's lightly textured fabric case makes the Kindle a delight to hold and protects it from bumps and dirt.  The display is clean and crisp, with adjustable contrast, and a good selection of fonts to choose from for easy reading in the size of your choice.  Unlike some users, I don't keep hundreds (or thousands) of books on my Kindle.  That's what Amazon's cloud storage is for!  If it's that important I usually buy a hard copy book for my home library.The day I got my Kindle I plugged it in to give the battery a full 24 hour charging cycle.  Meanwhile I turned on the Kindle and was pleased to see that it was already registered to my Amazon account!  While it was charging I went on line to make sure the Kindle was updated with the current software, which I downloaded and installed.  The only small negative is that my old kindle was preloaded with Sudoku Works, yet the new version would not support the game, or any game for that matter.  So if you are thinking of upgrading your older Kindle Paperwhite to the newer version, GO FOR IT, and expect to be pleasantly surprised!",B07CXG6C9W,/gp/customer-reviews/R5XOTVGFZ7GP2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"January 13, 2019",
Java RB,/gp/profile/amzn1.account.AGPHAI4EXHZFD5FGRHO36UW5L55Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Books tend to disappear off my reader.,2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I love the fact that it's waterproof and I don't have to worry about it after falling in the tub.  I also love the white letters on black background at night.  Much easier on the eyes.Books disappearing from my reader did not happen with my keyboard or 2nd generation Paperwhite.  They can be reacquired via 'Content and Devices', but all Notes are deleted.  I have hundreds of books and I have a BAD feeling.My screen seems a little desensitized and unresponsive.  A page turn may take several swipes of the thumb, and then go backwards rather than forwards.  Highlighting passages gets frustrating.  The markers tend not to move right away.  The above doesn't happen with my earlier readers.The low score is because of the six years of notes the should be attached to hundreds of books that may be lost.  WTF?",B07CXG6C9W,/gp/customer-reviews/R1LSBDHAJ8OZCN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 17, 2018",One
Cheryl,/gp/profile/amzn1.account.AGSK37PQDJ6FJ6TBUVDJ5GGMFD2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Doesn't hold a charge for very long,2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,I have had a paperwhite for a few years and decided to upgrade because of the special offer and because my battery was not staying charged for as long as it did when it was new.  My new paper white does not hold a charge for half as long as my old one (even though it was a few years old).  I am very disappointed with the All-new Kindle Paperwhite!,B07CXG6C9W,/gp/customer-reviews/R81CXGDA0M6TB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 22, 2018",3
E. Giraldo,/gp/profile/amzn1.account.AHAS5GGFESAGRMQB4OUGV5RN53SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I am reading a whole lot more than I use to,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I love it!  It’s small enough to fit in your pocket, but yet it’s like reading out of a book. The paper white doesn’t strain your eyes which is awesome.  I love the fact that you can have hundreds of books in one small little device.  I love the Word Wise option (even though it could be better).  I like that you can highlight a word and get its definition.  It has helped me build my vocabulary quicker.  For me it was a great investment and it really wasn’t all that expensive. I was lucky to buy during a promotion for $100.",B07CXG6C9W,/gp/customer-reviews/R30I4076AXM88Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 28, 2019",One
DogsRunMyLife,/gp/profile/amzn1.account.AFMH7PI5QSLAKANZRDN2SIBINJKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Love my Kindle!,5,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I was a slow Kindle adopter but now that I’m on board, I wouldn’t be without. Got a great deal on this new kindle by trading in two older models and getting a presale discount. Like the previous Paperwhite, it’s lightweight, easy to ready with one hand and this new one is waterproof (no more ziplock for tub reading) and has Audible (yay!) Not sure what more I could want.",B07CXG6C9W,/gp/customer-reviews/R1C18IP69ONL1U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"November 16, 2018",2
Heather,/gp/profile/amzn1.account.AHM33GATHIRIFT7NZQGI2IX5EWIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,My first Kindle Paperwhite,5,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I've been wanting a Kindle e-reader for years. When I purchased my first e-reader I went with a Barnes and Noble Nook because, at that time, the Kindle didn't have the option for checking out ebooks from local library. That changed, but by that time I had already purchased a lot of books for my Nook, and didn't want to purchase them again for a Kindle. Having two different e-readers wasn't something I wanted.However, I finally purchased the Paperwhite. My first impressions are good. Easy to set up. I was easily able to send a library ebook I was currently reading on my phone over to my Kindle.  I like the size of the Paperwhite. I think it is comfortable to hold, and it is fairly light.The ads are not too distracting. In fact, I rather like them so far. The ads may give me ideas on what I should read next. So far I am really happy with my purchase.",B07CXG6C9W,/gp/customer-reviews/RMLR6IVHX6GLF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"November 28, 2018",
S. Stone,/gp/profile/amzn1.account.AGBLMHG2U55D7UYFWKOAQ3SERF3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,“NEW not always better “,2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"My oldest kindle was a keyboard type, 2018 kindle paper white is the 5th kindle that I own and is the most disappointing one! 1st of all I had trouble to set it up because any touch didn’t work and still need several try to delete or download or any other kind of functions , it didn’t opened up this morning after only owning it for a week! I had a kindle paper white 7th generation still function perfectly but without Bluetooth. If you’re looking for a kindle please don’t fool by so called “Newest”, new doesn’t mean better!",B07CXG6C9W,/gp/customer-reviews/R21CLIVM7L0Q1W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 16, 2019",One
JOG,/gp/profile/amzn1.account.AGCNVBBNHOR7FUWC7W5MOO4BAACA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,pretty much the same,3,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I was looking forward to a clearer screen than I have with my old Kindle. It's not much different. I have to make the print bold to get enough contrast for comfortable reading. I never go below 75% on the illumination, except at night. ALSO, to call it waterproof is ridiculous when you read the accompanying literature. It's built to withstand an accidental splash with immediate remediation, but it's certainly not waterproof. Keep using the zip lock plastic bag. I traded in my old kindle, so I'm keeping it. But I'm disappointed",B07CXG6C9W,/gp/customer-reviews/R3W3N389JFFNW6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 23, 2018",2
Photo Belle,/gp/profile/amzn1.account.AFQW6MCYHEZM4W657ERZBSTODKJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,My puzzles can't be loaded!,4,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I know I will love the product for reading books, just as I have my first kindle and my first paperwhite both of which allowed me to play a couple of word games in odd moments.  Those games were handy for when I did not have time to devote to reading a book (i.e. waiting in the doctor's office, or for a meeting to begin).  I know that I will really miss those games.  When I am home I can always pick up the older kindle and work them, but I can't take them with me.  By the way, I also work picture puzzles on my kindle fire.  They would not be appropriate for the paperwhite.",B07CXG6C9W,/gp/customer-reviews/R1NT093JPHNEO5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"November 14, 2018",One
Carol G.,/gp/profile/amzn1.account.AHQEBO4UBRFV5WVS2LYOGSL7L36A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"I love my Kindle, but disappointed it does not have the cell connectivity!",3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I love my Kindle , but I was disappointed to see that it did not have the cell connectivity . I read the features and my decision to purchase it was dependent on the fact that, on the comparison link, said it had wifi or wifi/cell. Since all my 3 or four fires have only wifi connections I wanted another kindle with the cell connection to take over for my old 3G version!",B07CXG6C9W,/gp/customer-reviews/RYAIUGR5SDCWO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"November 21, 2018",2
MSR,/gp/profile/amzn1.account.AG3QHTPM45TFZA5JHFOXQOJYWQHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Paperwhite - Nice Features,4,Verified Purchase,Digital Storage Capacity: 32Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"The negatives first: Amazon does not allow Wikipedia to be removed as a reference.  Not only does Wikipedia contain much, much misinformation but it is involved with censorship of accurate content.  I don't want it popping up when I want to look up a definition.  The Paperwhite display is black and white and most book artwork shown in black and white is pretty blah and hard to read. When I look up the definition of a word, the dictionary font tends to be smaller than I'm comfortable with and doesn't match the font size used for the book text. Perhaps there is a way to control this but I haven't found it yet.On the positive side:  I switched from a low end Fire to the Paperwhite.  The Paperwhite is lighter and much easier to handle. Navigation from page to page can be done by a tap on the left or right side of the screen - much less distracting than having to swipe. On my Fire I couldn't read with direct sunlight on the screen. The Paperwhite is amazingly EASIER to read in direct sunlight and the non-glare surface doesn't send back annoying background reflections like the FIre did.  The reading time before the unit has to be recharged is way beyond what I experienced with the Fire.  The settings most likely to be adjusted while reading are intuitive and very easy to access.  At first I thought the Paperwhite was pretty small, but after using it for a while I found the size wasn't a problem and the portability was great.",B07CXG6C9W,/gp/customer-reviews/R2I5J9YN1N3LPW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 5, 2019",One
kendyZdad,/gp/profile/amzn1.account.AGTKUOSDHPGVNSFWF42BFKKRMBNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Wake Mode and Battery Life Lose this a Star,4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I love the Paperwhite screen, but it doesn't seem to be much improved over the last one I had. It's the same except that there's no edge now, which is different but not better or worse.  I guess waterproof is better, but since I never got my old ones wet that may not be a feature I need. I also don't really need it for audio books since my phone is smaller and more convenient.I'd give my last Paperwhite 5 stars, and this one only 4 because Amazon instituted a wake mode so it takes longer to get to the book than with the old one.  The battery also -- though this is only an impression -- seems to lose power faster, so it has to be charged more often.So, in short, if you have a last gen Paperwhite that works just fine, there's no need to spend money on this one unless you need it for audiobooks.",B07CXG6C9W,/gp/customer-reviews/R19HIS5IYIVJAX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 9, 2019",
Elizabeth Panska,/gp/profile/amzn1.account.AHNNLJB2JW66OEXTBPE2YZDSZQGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Doesn't feel like a 'latest' version,2,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I have been using a Kindle Fire for several years and when looking around to upgrade / replace it, I thought the Paperwhite sounded like a perfect fit. I only use my Fire for eBooks and I liked the promise of water resistance, longer battery life and additional storage. When I got my new device, I was sincerely disappointed. The experience reading a book is great. The text is crisp and clean and you can move from one page to the next easily.  Unfortunately, getting to the book is somewhat painful. Opening the home screen, taking any kind of action or viewing menu items is painfully slow. The screen also flashes several times as if it’s struggling to render. I had similar behavior while navigating to the menu from within the book or bookmarking a page. I haven’t seen this reported in other reviews so maybe my expectations are too high after reading with a Fire, but after two devices exhibiting the same behavior I have to assume it’s working the way it’s supposed to.Overall, it felt like I was using a decades old device rather than the newest Kindle. The experience was so bad that I thought it had to be malfunctioning and asked technical support to send me a replacement. The second device was just as bad. It is frustrating as I think the device has significant potential, but I will be returning to another Fire for the time being.On a related note, Amazon service has been great throughout.",B07CXG6C9W,/gp/customer-reviews/R277043B1L91J8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"February 1, 2019",One
Helania Hunt,/gp/profile/amzn1.account.AHJSLVK72U43FB5WMEHGZ7ZVPUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Battery doesn’t last for “weeks”,3,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"It’s okay. I don’t necessarily think it’s worth the full price you pay, so I’d try to get one on a big sale. I got mine because I’m a very avid reader, and I was tired of reading on my phone. I was also about to go on a 16 hour road trip in a few weeks so I needed something to read on other than my phone. I like this much better than reading on a phone or tablet because it’s less straining on my eyes. It’s also not as bright in complete darkness so you don’t disturb others around you if they’re trying to sleep. I also really like the fact that this version comes with audible and can be paired with Bluetooth headphones. HOWEVER — and this is a pretty big deal to me — the charge for this device does not last “weeks” as they claim. Especially not if you read a lot. It might last one week, maybe a week and a half if you’re not using it. I also find it really annoying that the button on the bottom can be pushed so easily. I don’t yet have a case on mine, so when I put it in my book bag any sort of shift or movement can apply pressure to the button and cause the screen to come on. Soooooo, I guess I have to get a case. But other than that it’s a pretty good product. It definitely serves its purpose but I really wish the battery life were better.",B07CXG6C9W,/gp/customer-reviews/R39NI62HFVUN3K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"December 18, 2018",One
Deb Shinder,/gp/profile/amzn1.account.AELVUHMP7MVOQ2G6BLDBSLGQFN5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Good, but not great",4,Verified Purchase,Digital Storage Capacity: 8Offer Type: With Special OffersColor: BlackOption: Without Kindle Unlimited,"I bought this to replace my older Paperwhite, which I passed down to my husband. I like that the new one is a bit thinner and lighter, and I don't have to worry about getting it wet. However, it doesn't get five stars because the touch doesn't work nearly as well as the older model. I often have to try 2-3 times to get the page to turn, and sometimes with just one touch it will skip 2 pages, or go to the previous page even though I was very much on the right side. That makes it annoying, especially when I'm reading on the treadmill. Otherwise, it's great.EDIT: Another annoyance is that it takes a while to ""wake up"" when you turn it on. The older version was ready to swipe almost instantly but this one is slow. You have to wait while it says ""waking Kindle"" before you can swipe to unlock it.",B07CXG6C9W,/gp/customer-reviews/R2QPD6K7E2CZ5F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CXG6C9W,"March 6, 2019",
